===============================================================================
EXTENSION NAME : linecounter
EXTENSION VERSION : 0.2.2
-------------------------------------------------------------------------------
count time : 2019-11-12 18:39:54
count workspace : d:\phpStudy\PHPTutorial\WWW\teahouse
total files : 7217
total code lines : 5824314
total comment lines : 190929
total blank lines : 248607

    statistics
   |      extension|     total code|  total comment|    total blank|percent|
   -------------------------------------------------------------------------
public\static\admin\common\utf8-php\dialogs\scrawl\images\redoH.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\images\scale.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\images\scaleH.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\images\size.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\images\undo.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\images\undoH.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\scrawl\scrawl.css, code is 52, comment is 10, blank is 10.
public\static\admin\common\utf8-php\dialogs\scrawl\scrawl.html, code is 92, comment is 0, blank is 3.
public\static\admin\common\utf8-php\dialogs\scrawl\scrawl.js, code is 616, comment is 44, blank is 39.
public\static\admin\common\utf8-php\dialogs\searchreplace\searchreplace.html, code is 94, comment is 6, blank is 2.
public\static\admin\common\utf8-php\dialogs\searchreplace\searchreplace.js, code is 132, comment is 26, blank is 6.
public\static\admin\common\utf8-php\dialogs\snapscreen\snapscreen.html, code is 56, comment is 0, blank is 2.
public\static\admin\common\utf8-php\dialogs\spechars\spechars.html, code is 21, comment is 0, blank is 0.
public\static\admin\common\utf8-php\dialogs\spechars\spechars.js, code is 50, comment is 7, blank is 0.
public\static\admin\common\utf8-php\dialogs\table\dragicon.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\table\edittable.css, code is 70, comment is 0, blank is 14.
public\static\admin\common\utf8-php\dialogs\table\edittable.html, code is 64, comment is 0, blank is 0.
public\static\admin\common\utf8-php\dialogs\table\edittable.js, code is 211, comment is 7, blank is 19.
public\static\admin\common\utf8-php\dialogs\table\edittd.html, code is 58, comment is 0, blank is 3.
public\static\admin\common\utf8-php\dialogs\table\edittip.html, code is 32, comment is 0, blank is 1.
public\static\admin\common\utf8-php\dialogs\template\config.js, code is 32, comment is 7, blank is 3.
public\static\admin\common\utf8-php\dialogs\template\images\bg.gif, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\images\pre0.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\images\pre1.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\images\pre2.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\images\pre3.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\images\pre4.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\template\template.css, code is 18, comment is 0, blank is 0.
public\static\admin\common\utf8-php\dialogs\template\template.html, code is 26, comment is 0, blank is 0.
public\static\admin\common\utf8-php\dialogs\template\template.js, code is 45, comment is 7, blank is 1.
public\static\admin\common\utf8-php\dialogs\video\images\bg.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\center_focus.jpg, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\file-icons.gif, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\file-icons.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\icons.gif, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\icons.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\image.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\left_focus.jpg, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\none_focus.jpg, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\progress.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\right_focus.jpg, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\success.gif, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\images\success.png, it is a binary file.
public\static\admin\common\utf8-php\dialogs\video\video.css, code is 574, comment is 3, blank is 58.
public\static\admin\common\utf8-php\dialogs\video\video.html, code is 80, comment is 3, blank is 3.
public\static\admin\common\utf8-php\dialogs\video\video.js, code is 626, comment is 82, blank is 84.
public\static\admin\common\utf8-php\dialogs\webapp\webapp.html, code is 50, comment is 0, blank is 3.
public\static\admin\common\utf8-php\dialogs\wordimage\fClipboard_ueditor.swf, it is a binary file.
public\static\admin\common\utf8-php\dialogs\wordimage\imageUploader.swf, it is a binary file.
public\static\admin\common\utf8-php\dialogs\wordimage\tangram.js, code is 92, comment is 153, blank is 31.
public\static\admin\common\utf8-php\dialogs\wordimage\wordimage.html, code is 106, comment is 0, blank is 5.
public\static\admin\common\utf8-php\dialogs\wordimage\wordimage.js, code is 125, comment is 19, blank is 15.
public\static\admin\common\utf8-php\index.html, code is 158, comment is 2, blank is 14.
public\static\admin\common\utf8-php\lang\en\en.js, code is 669, comment is 8, blank is 7.
public\static\admin\common\utf8-php\lang\en\images\addimage.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\alldeletebtnhoverskin.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\alldeletebtnupskin.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\background.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\button.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\copy.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\deletedisable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\deleteenable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\listbackground.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\localimage.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\music.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\rotateleftdisable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\rotateleftenable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\rotaterightdisable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\rotaterightenable.png, it is a binary file.
public\static\admin\common\utf8-php\lang\en\images\upload.png, it is a binary file.
public\static\admin\common\utf8-php\lang\zh-cn\images\copy.png, it is a binary file.
public\static\admin\common\utf8-php\lang\zh-cn\images\localimage.png, it is a binary file.
public\static\admin\common\utf8-php\lang\zh-cn\images\music.png, it is a binary file.
public\static\admin\common\utf8-php\lang\zh-cn\images\upload.png, it is a binary file.
public\static\admin\common\utf8-php\lang\zh-cn\zh-cn.js, code is 652, comment is 12, blank is 9.
public\static\admin\common\utf8-php\php\action_crawler.php, code is 32, comment is 9, blank is 3.
public\static\admin\common\utf8-php\php\action_list.php, code is 61, comment is 23, blank is 8.
public\static\admin\common\utf8-php\php\action_upload.php, code is 42, comment is 20, blank is 4.
public\static\admin\common\utf8-php\php\config.json, code is 65, comment is 21, blank is 8.
public\static\admin\common\utf8-php\php\controller.php, code is 42, comment is 10, blank is 7.
public\static\admin\common\utf8-php\php\Uploader.class.php, code is 252, comment is 98, blank is 42.
public\static\admin\common\utf8-php\themes\default\css\ueditor.css, code is 1538, comment is 77, blank is 288.
public\static\admin\common\utf8-php\themes\default\css\ueditor.min.css, code is 1, comment is 5, blank is 2.
public\static\admin\common\utf8-php\themes\default\dialogbase.css, code is 78, comment is 8, blank is 14.
public\static\admin\common\utf8-php\themes\default\images\anchor.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\arrow.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\arrow_down.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\arrow_up.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\button-bg.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\cancelbutton.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\charts.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\cursor_h.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\cursor_h.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\cursor_v.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\cursor_v.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\dialog-title-bg.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\filescan.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\highlighted.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\icons-all.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\icons.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\icons.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\loaderror.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\loading.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\lock.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\neweditor-tab-bg.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\pagebreak.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\scale.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\sortable.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\spacer.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\sparator_v.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\table-cell-align.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\tangram-colorpicker.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\toolbar_bg.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\unhighlighted.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\upload.png, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\videologo.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\word.gif, it is a binary file.
public\static\admin\common\utf8-php\themes\default\images\wordpaste.png, it is a binary file.
public\static\admin\common\utf8-php\themes\iframe.css, code is 18, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\codemirror\codemirror.css, code is 89, comment is 3, blank is 12.
public\static\admin\common\utf8-php\third-party\codemirror\codemirror.js, code is 2675, comment is 189, blank is 142.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\mootools-adapter.js, code is 5, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\mootools-adapter.src.js, code is 178, comment is 106, blank is 43.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\prototype-adapter.js, code is 6, comment is 9, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\prototype-adapter.src.js, code is 204, comment is 79, blank is 41.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\standalone-framework.js, code is 10, comment is 7, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\adapters\standalone-framework.src.js, code is 409, comment is 80, blank is 100.
public\static\admin\common\utf8-php\third-party\highcharts\highcharts-more.js, code is 43, comment is 7, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\highcharts-more.src.js, code is 1615, comment is 516, blank is 367.
public\static\admin\common\utf8-php\third-party\highcharts\highcharts.js, code is 239, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\highcharts.src.js, code is 11147, comment is 3987, blank is 2393.
public\static\admin\common\utf8-php\third-party\highcharts\modules\annotations.js, code is 7, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\annotations.src.js, code is 290, comment is 37, blank is 74.
public\static\admin\common\utf8-php\third-party\highcharts\modules\canvas-tools.js, code is 91, comment is 20, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\canvas-tools.src.js, code is 1974, comment is 206, blank is 288.
public\static\admin\common\utf8-php\third-party\highcharts\modules\data.js, code is 9, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\data.src.js, code is 340, comment is 173, blank is 81.
public\static\admin\common\utf8-php\third-party\highcharts\modules\drilldown.js, code is 11, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\drilldown.src.js, code is 342, comment is 40, blank is 65.
public\static\admin\common\utf8-php\third-party\highcharts\modules\exporting.js, code is 14, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\exporting.src.js, code is 490, comment is 129, blank is 99.
public\static\admin\common\utf8-php\third-party\highcharts\modules\funnel.js, code is 4, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\funnel.src.js, code is 178, comment is 76, blank is 47.
public\static\admin\common\utf8-php\third-party\highcharts\modules\heatmap.js, code is 1, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\heatmap.src.js, code is 42, comment is 0, blank is 11.
public\static\admin\common\utf8-php\third-party\highcharts\modules\map.js, code is 20, comment is 7, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\map.src.js, code is 703, comment is 185, blank is 141.
public\static\admin\common\utf8-php\third-party\highcharts\modules\no-data-to-display.js, code is 3, comment is 9, blank is 0.
public\static\admin\common\utf8-php\third-party\highcharts\modules\no-data-to-display.src.js, code is 79, comment is 32, blank is 18.
public\static\admin\common\utf8-php\third-party\highcharts\themes\dark-blue.js, code is 239, comment is 7, blank is 8.
public\static\admin\common\utf8-php\third-party\highcharts\themes\dark-green.js, code is 239, comment is 7, blank is 9.
public\static\admin\common\utf8-php\third-party\highcharts\themes\gray.js, code is 240, comment is 7, blank is 10.
public\static\admin\common\utf8-php\third-party\highcharts\themes\grid.js, code is 93, comment is 5, blank is 5.
public\static\admin\common\utf8-php\third-party\highcharts\themes\skies.js, code is 82, comment is 5, blank is 2.
public\static\admin\common\utf8-php\third-party\jquery-1.10.2.js, code is 6622, comment is 1590, blank is 1543.
public\static\admin\common\utf8-php\third-party\jquery-1.10.2.min.js, code is 1, comment is 3, blank is 0.
public\static\admin\common\utf8-php\third-party\jquery-1.10.2.min.map, code is 1, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\snapscreen\UEditorSnapscreen.exe, it is a binary file.
public\static\admin\common\utf8-php\third-party\SyntaxHighlighter\shCore.js, code is 1033, comment is 466, blank is 277.
public\static\admin\common\utf8-php\third-party\SyntaxHighlighter\shCoreDefault.css, code is 1, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\video-js\font\vjs.eot, it is a binary file.
public\static\admin\common\utf8-php\third-party\video-js\font\vjs.svg, code is 31, comment is 0, blank is 0.
public\static\admin\common\utf8-php\third-party\video-js\font\vjs.ttf, it is a binary file.
public\static\admin\common\utf8-php\third-party\video-js\font\vjs.woff, it is a binary file.
public\static\admin\common\utf8-php\third-party\video-js\video-js.css, code is 573, comment is 179, blank is 16.
public\static\admin\common\utf8-php\third-party\video-js\video-js.min.css, code is 1, comment is 6, blank is 0.
public\static\admin\common\utf8-php\third-party\video-js\video-js.swf, it is a binary file.
public\static\admin\common\utf8-php\third-party\video-js\video.dev.js, code is 3379, comment is 2745, blank is 1043.
public\static\admin\common\utf8-php\third-party\video-js\video.js, code is 129, comment is 3, blank is 0.
public\static\admin\common\utf8-php\third-party\webuploader\Uploader.swf, it is a binary file.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.css, code is 26, comment is 0, blank is 2.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.custom.js, code is 3357, comment is 1405, blank is 989.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.custom.min.js, code is 2, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.flashonly.js, code is 2289, comment is 1140, blank is 758.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.flashonly.min.js, code is 2, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.html5only.js, code is 3203, comment is 1345, blank is 1034.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.html5only.min.js, code is 2, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.js, code is 4075, comment is 1527, blank is 1213.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.min.js, code is 2, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.withoutimage.js, code is 2656, comment is 1080, blank is 869.
public\static\admin\common\utf8-php\third-party\webuploader\webuploader.withoutimage.min.js, code is 2, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\xss.min.js, code is 1, comment is 1, blank is 0.
public\static\admin\common\utf8-php\third-party\zeroclipboard\ZeroClipboard.js, code is 1238, comment is 8, blank is 10.
public\static\admin\common\utf8-php\third-party\zeroclipboard\ZeroClipboard.min.js, code is 1, comment is 8, blank is 0.
public\static\admin\common\utf8-php\third-party\zeroclipboard\ZeroClipboard.swf, it is a binary file.
public\static\admin\common\utf8-php\ueditor.all.js, code is 13195, comment is 2939, blank is 1769.
public\static\admin\common\utf8-php\ueditor.all.min.js, code is 10, comment is 10, blank is 1.
public\static\admin\common\utf8-php\ueditor.config.js, code is 125, comment is 284, blank is 91.
public\static\admin\common\utf8-php\ueditor.parse.js, code is 839, comment is 44, blank is 140.
public\static\admin\common\utf8-php\ueditor.parse.min.js, code is 1, comment is 5, blank is 1.
public\static\admin\common\zhexian\highcharts.js, code is 57, comment is 7, blank is 0.
public\static\admin\index\common\css\bootstrap-table.min.css, code is 1, comment is 0, blank is 0.
public\static\admin\index\common\css\bootstrap.css, code is 6742, comment is 8, blank is 7.
public\static\admin\index\common\css\bootstrap.min.css, code is 1, comment is 6, blank is 0.
public\static\admin\index\common\css\layui.css, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\formSelects-v4.css, code is 155, comment is 6, blank is 13.
public\static\admin\index\common\formSelects-v4.js, code is 1583, comment is 77, blank is 136.
public\static\admin\index\common\js\bootstrap-table.min.js, code is 1, comment is 6, blank is 0.
public\static\admin\index\common\js\bootstrap.js, code is 1597, comment is 226, blank is 582.
public\static\admin\index\common\js\bootstrap.min.js, code is 2, comment is 5, blank is 0.
public\static\admin\index\common\js\jquery.js, code is 6621, comment is 1699, blank is 1935.
public\static\admin\index\common\js\layui.js, code is 1, comment is 2, blank is 0.
public\static\admin\index\common\js\vue.js, code is 7982, comment is 1380, blank is 1043.
public\static\admin\index\common\layui\css\layui.css, code is 4, comment is 2, blank is 1.
public\static\admin\index\common\layui\css\layui.mobile.css, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\css\modules\code.css, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\css\modules\laydate\icon.png, it is a binary file.
public\static\admin\index\common\layui\css\modules\laydate\laydate.css, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\css\modules\layer\default\icon-ext.png, it is a binary file.
public\static\admin\index\common\layui\css\modules\layer\default\icon.png, it is a binary file.
public\static\admin\index\common\layui\css\modules\layer\default\layer.css, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\css\modules\layer\default\loading-0.gif, it is a binary file.
public\static\admin\index\common\layui\css\modules\layer\default\loading-1.gif, it is a binary file.
public\static\admin\index\common\layui\css\modules\layer\default\loading-2.gif, it is a binary file.
public\static\admin\index\common\layui\font\iconfont.eot, it is a binary file.
public\static\admin\index\common\layui\font\iconfont.svg, code is 219, comment is 0, blank is 0.
public\static\admin\index\common\layui\font\iconfont.ttf, it is a binary file.
public\static\admin\index\common\layui\font\iconfont.woff, it is a binary file.
public\static\admin\index\common\layui\images\face\0.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\1.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\10.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\11.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\12.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\13.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\14.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\15.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\16.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\17.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\18.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\19.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\2.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\20.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\21.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\22.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\23.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\24.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\25.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\26.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\27.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\28.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\29.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\3.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\30.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\31.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\32.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\33.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\34.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\35.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\36.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\37.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\38.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\39.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\4.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\40.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\41.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\42.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\43.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\44.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\45.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\46.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\47.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\48.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\49.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\5.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\50.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\51.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\52.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\53.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\54.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\55.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\56.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\57.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\58.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\59.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\6.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\60.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\61.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\62.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\63.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\64.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\65.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\66.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\67.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\68.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\69.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\7.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\70.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\71.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\8.gif, it is a binary file.
public\static\admin\index\common\layui\images\face\9.gif, it is a binary file.
public\static\admin\index\common\layui\lay\dest\layui.all.js, code is 4, comment is 4, blank is 0.
public\static\admin\index\common\layui\lay\modules\code.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\element.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\flow.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\form.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\jquery.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\laydate.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\layedit.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\layer.js, code is 1, comment is 2, blank is 0.
public\static\admin\index\common\layui\lay\modules\layim.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\laypage.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\laytpl.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\mobile.js, code is 1, comment is 2, blank is 0.
public\static\admin\index\common\layui\lay\modules\tree.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\upload.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\lay\modules\util.js, code is 1, comment is 1, blank is 0.
public\static\admin\index\common\layui\layui.js, code is 1, comment is 11, blank is 2.
public\static\admin\index\common\upfile\css\index.css, code is 215, comment is 9, blank is 12.
public\static\admin\index\common\upfile\img\a11.png, it is a binary file.
public\static\admin\index\common\upfile\img\a7.png, it is a binary file.
public\static\admin\index\common\upfile\img\loading.gif, it is a binary file.
public\static\admin\index\common\upfile\js\imgUp.js, code is 93, comment is 13, blank is 11.
public\static\admin\index\css\index.css, code is 570, comment is 53, blank is 48.
public\static\admin\index\font\iconfont1\iconfont.woff, it is a binary file.
public\static\admin\index\font\iconfont2\iconfont.woff, it is a binary file.
public\static\admin\index\font\iconfont3\demo.css, code is 435, comment is 19, blank is 85.
public\static\admin\index\font\iconfont3\demo_index.html, code is 654, comment is 2, blank is 86.
public\static\admin\index\font\iconfont3\iconfont.css, code is 90, comment is 0, blank is 27.
public\static\admin\index\font\iconfont3\iconfont.eot, it is a binary file.
public\static\admin\index\font\iconfont3\iconfont.js, code is 1, comment is 0, blank is 0.
public\static\admin\index\font\iconfont3\iconfont.svg, code is 47, comment is 0, blank is 54.
public\static\admin\index\font\iconfont3\iconfont.ttf, it is a binary file.
public\static\admin\index\font\iconfont3\iconfont.woff, it is a binary file.
public\static\admin\index\font\iconfont3\iconfont.woff2, it is a binary file.
public\static\admin\index\img\chuxiao.png, it is a binary file.
public\static\admin\index\img\cx.png, it is a binary file.
public\static\admin\index\img\ex1.png, it is a binary file.
public\static\admin\index\img\hot.png, it is a binary file.
public\static\admin\index\img\image322315.png, it is a binary file.
public\static\admin\index\img\kc.png, it is a binary file.
public\static\admin\index\img\kecun.png, it is a binary file.
public\static\admin\index\img\qc.png, it is a binary file.
public\static\admin\index\img\qingchang.png, it is a binary file.
public\static\admin\index\img\qrcode.jpg, it is a binary file.
public\static\admin\index\img\rest.png, it is a binary file.
public\static\admin\index\img\u134.png, it is a binary file.
public\static\admin\index\img\u14540.png, it is a binary file.
public\static\admin\index\img\u14545.png, it is a binary file.
public\static\admin\index\img\u14561.png, it is a binary file.
public\static\admin\index\img\u158.png, it is a binary file.
public\static\admin\index\img\u159.png, it is a binary file.
public\static\admin\index\img\u168.png, it is a binary file.
public\static\admin\index\img\u170.png, it is a binary file.
public\static\admin\index\img\u172.png, it is a binary file.
public\static\admin\index\img\u2151.png, it is a binary file.
public\static\admin\index\img\u36.png, it is a binary file.
public\static\admin\index\img\u39.png, it is a binary file.
public\static\admin\index\img\u39113.png, it is a binary file.
public\static\admin\index\img\u40262p000.png, it is a binary file.
public\static\admin\index\img\u40531.png, it is a binary file.
